Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010]
Afghanistan,AFG,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,49.7277579496121,49.7492684161086,49.7808176125794,49.7805809096386,49.7889441105958,49.8812164324483,49.6939045178414,49.5106500840351,49.3729890856917,49.2791523666355,49.1994747725351,49.2773374714337,49.451821720393,49.6795271663928,49.9381868394905,50.2314554112984,50.1066586349895,49.9999072554953,49.9460867743403,49.9848845664201,50.1354059785052
Albania,ALB,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,61.8015251170747,61.53088533503,61.3083080269072,61.1488567771175,61.0254490016984,60.8999117077233,61.292178546549,61.6368916636567,61.9503122564776,62.2778103992775,62.662201530126,63.0242761659144,63.4510065601234,63.9529746923769,64.5155002419648,65.1267028575952,65.7237372821882,66.2853235084191,66.8164295056715,67.2779760031619,67.6200591133412
Algeria,DZA,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,53.2834016996674,53.8191455937588,54.4154666429441,55.0787686896883,55.8218906519865,56.6516158495449,57.4836343963395,58.4081045735277,59.3969485326111,60.4031956653185,61.3925665808675,62.4586518908324,63.4461408672549,64.3593806750856,65.1969445923597,65.9343799021561,66.4890838715366,66.8950598317884,67.1546562257701,67.2743666351334,67.257703574901
American Samoa,ASM,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,49.6537342725966,49.5242444478479,49.4966862523336,49.5414878646528,49.6368220600051,49.7758433743531,49.663388234905,49.6237176011247,49.6432405229597,49.6999277426908,49.7684584754611,49.6278655930032,49.5550319509443,49.5265614407903,49.5288022896129,49.5587771121014,49.4333485047327,49.3671596719062,49.3561038009246,49.4000882939038,49.496205316939
Antigua and Barbuda,ATG,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,62.2605240202888,62.3966544895213,62.2899391493521,62.1184559412962,62.0721262208865,62.1911074046438,62.7332906256673,63.1589877062798,63.4342236476835,63.580173853579,63.7015763445292,63.9137922301575,64.1621891790579,64.3478690794028,64.4190998311265,64.4050142312118,64.7393580696563,65.1196132563954,65.5477445811365,66.0220162224797,66.533307349283
Argentina,ARG,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,60.3333084833549,60.3701581494442,60.5496145626929,60.8168963644244,61.0866293224219,61.3188129739666,61.4846016549612,61.6405999168666,61.7875137776837,61.9397035378741,62.1035827799606,62.2930846040868,62.4565792640446,62.611570636246,62.7805968987712,62.9708565923978,63.0979290296079,63.2696731838453,63.4562895319829,63.6141728348255,63.7230493991503
Armenia,ARM,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,64.0077919256805,63.5933360517006,63.1530915956732,62.7331198012389,62.3878893950442,62.1446630385648,62.3285566855999,62.6861423765287,63.1692428873117,63.6822116348075,64.1450629986431,64.6881932107988,65.1083321382663,65.4852095559903,65.9322824788779,66.4963911112644,66.9604328348813,67.5284468446182,68.1093864967367,68.592074192848,68.9372956805071
Aruba,ABW,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,67.7962283581129,68.515853488696,69.0217630248406,69.2998427542829,69.4771838331161,69.6698453800762,69.4524911352846,69.3260149566398,69.2836518630551,69.2620556379489,69.2421140681063,69.3263289340539,69.4204958155692,69.5541926506211,69.7322314719167,69.9383191210725,69.8611524347912,69.6980774170602,69.4647826172762,69.1892797980595,68.8908137051291
Australia,AUS,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,66.873729920958,66.881419393878,66.7990676679674,66.676393195609,66.5924519972827,66.5812200651374,66.5649180002118,66.608033902284,66.6870399149081,66.759389252706,66.8051568485702,66.9387152856272,67.0550570771254,67.1529199901395,67.2358300215532,67.29639550244,67.4508211789174,67.5627643831514,67.6075373222748,67.581587905574,67.4966045677402
